location,title,short_description,price,square_meters,bedrooms,parking,bathroom,cluster,latitude,longitude
antiguo cuscatlán, venta de casa garden hills nuevo cuscatlan,"venta de casa moderna en garden hills. código ca-251. ubicada en complejo privado en nuevo cuscatlan y en donde disfrutaras de clima agradable, seguridad y exclusividad con completas ...",550000,270.0,3,2,3,0,13.6640938,-89.25147179999999
san salvador," venta de apartamento cerca de redondel luceiro, col. escalón","venta de apartamento en nivel medio, que ofrece acceso a una pequeña terraza con vista espectacular a la ciudad. ideal para parejas jóvenes o profesionales que buscan una vivienda ...",239000,106.0,2,2,2,0,13.6929403,-89.2181911
zaragoza," en venta casa en brisas de las mercedes, zaragoza","hermosa residencia con amplios espacios, diseño y acabados modernos. ubicada en una residencial situada estratégicamente entre la ciudad y surf city. la residencial cuenta con un ...",355000,260.0,3,2,2,0,13.5860809,-89.2918473
san salvador, venta de casa en colonia escalon zona luceiro equipada para airbnb,"venta de casa moderna en colonia escalón dentro de condominio privado mallorca muy exclusivo, zona luceiro, de 3 niveles y roof top con vista espectacular al volcán de san salvador ...",375000,134.0,4,2,6,0,13.6929403,-89.2181911
nejapa, venta de casa,"casa a modernizar en nejapa 130 mts2 de construccion, patio frontal y muro perimetral 4 dormitorios, sala, cocina y comedor. excelente acceso vehicular. agua potable 24/7 y ...",60000,130.0,4,2,1,0,13.8146377,-89.23245759999999
santa ana, casa nueva en venta ecoterra maquilishuat jardín amplio,"espectacular casa a estrenar, en la zona de mayor desarrollo en santa ana. ecoterra maquilishuat, es una residencial moderna, cercana al centro comercial las ramblas santa ana. esta ...",58500,102.67469879518072,2,2,1,0,13.9778279,-89.56391190000001
san salvador, altivo,buen día estimado (a) le saluda diego cruz. en esta ocasión le envío la información preliminar de este proyecto que se llama *condominio altivo* y que estará ubicado contiguo a la ...,236231,102.67469879518072,3,3,2,0,13.6929403,-89.2181911
sonsonate, bella casa de 2 niveles en el mágico pueblo de izalco sonsonate, barrio santa teresa a 300 mtrs de iglesia dolores medidas: 200mtrs² 4 habitaciones con closet 3 baños garaje 4 carros 2 salas comedor cócica con pantry terraza ...,175000,200.0,4,5,3,0,13.7099653,-89.7286147
sonsonate, disfruta de esta cabaña con clima agradable la ruta de las flores juayua, ñ é . medidas 586mtrs² construcción 135mtrs² características: planta baja 2 habitaciones baño completo sala comedor cocina con desayunador corredores segundo ...,135000,586.0,3,7,2,1,13.7099653,-89.7286147
mejicanos, se vende casa amplia en pasaje privado a 1/2 cuadra de super selectos mejicanos," sala, comedor, cocina, lavadero, jardín interior, dos baños, terraza con vista al volcán de ss cinco cuartos en la casa y otro cuarto como mini apartamento, dos de los cuartos con ...",189000,186.0,5,3,2,0,13.7344714,-89.2179286
antiguo cuscatlán," bella casa en privado la sultana antiguo cuscatlán, la libertad"," , á, medidas: 672.48 v² área de construcción 221.97 í: habitación principal con baño y closet. 2 habitaciones, con closet. baño compartido cocina con ...",450000,250.0,3,4,3,0,13.6640938,-89.25147179999999
san salvador, condominio altivo,"condominio altivo ubicado en boulevard luis poma, calle a huizúcar, brisas de candelaria, block g, lote 1, san salvador. es un edificio de 12 niveles de los cuales 11 niveles son de ...",236231,102.67469879518072,3,2,2,0,13.6929403,-89.2181911
san salvador, casa en venta en san benito.,"casa en venta en san benito. área 764.56 m² 1,093.93 v² construcción: 511.52 mts dos salas. comedor baño social. estudio. cocina. alacena. amplia area de servicio completa con ...",1100000,764.0,4,4,4,1,13.6929403,-89.2181911
san salvador," las puertas, san salvador, apartamento en venta.",-área de construcción 72.56 metros cuadrados. -dos estacionamientos asignados. -sala. -comedor. -cocina con top de granito. -terraza. -área de máquinas. -habitación principal con ...,200000,102.67469879518072,2,2,2,0,13.6929403,-89.2181911
la libertad, cerromar ocean view amazing house,"discover why this property is the ultimate investment opportunity!: seize a rare chance to own a slice of paradise in the prestigious cerromar, one of la libertad's most coveted and ...",1400000,1117.0,3,4,5,2,13.6817661,-89.3606298
san salvador," en venta apartamento en condominio las terrazas, san benito","ubicado en el corazón de la colonia san benito, una de las zonas más exclusivas y residenciales de san salvador, este lujoso apartamento representa una oportunidad única para ...",495000,257.0,3,2,3,0,13.6929403,-89.2181911
san salvador, venta de town house colonia escalón,"moderno town house en venta, con un diseño arquitectonico muy moderno. tiene 294.59 mt de construcción y 171.27v2. distribuido en tres niveles cada uno de los cuales cuenta con ...",399000,294.0,3,4,3,0,13.6929403,-89.2181911
san salvador, venta casa col maquilishuat,"1 planta. solo para vivir. no oficinas 3,000 v2 800 metros 4 dormitorios con su baño y closeth sala familiar - estudio sala principal comedor terraza grande piscina con baño bodega ...",1650000,800.0,4,6,4,2,13.6929403,-89.2181911
san salvador, casa condado santa elena,primer nivel - cochera para 3 vehículos - sala - baño social - estudio con baño completo - comedor - terraza - deck con vista - cocina abierta - área de servicio ...,574000,350.0,3,3,5,1,13.6929403,-89.2181911
san salvador, venta apartamento san benito,3 habitaciones con aire acondicionado: principal con baño y walking closeth. 2 habitaciones closeth - comparten baño. sala comedor baño social área de servicio completa precio ...,275000,102.67469879518072,3,2,2,0,13.6929403,-89.2181911
san salvador, condominio the flats,"the flats es una torre ubicada en una zona comercial importante, a dos cuadras de la plaza salvador del mundo: entre av olimpica y 65 av norte, pasaje caribe, san salvador. el ...",308000,155.0,3,2,3,0,13.6929403,-89.2181911
nuevo cuscatlán, venta de casa en comasagua,esta cabaña de madera es un verdadero paraíso para aquellos que buscan escapar del bullicio de la ciudad y sumergirse en la tranquilidad de la naturaleza! situada en la parte alta ...,355000,190.0,3,3,2,0,13.649671,-89.26810189999999
nejapa, vendo casa nueva de un nivel en quintas de san antonio,"vendo casa de una planta en quintas de san antonio, nejapa 430 m2 y 615 v2 3 habitaciones habitación principal con baño dos habitaciones junior baño compartido para las dos ...",240000,430.0,3,2,2,1,13.8146377,-89.23245759999999
colón, casa en venta en jacarandas 1 por el encuentro lourdes,"casa de oportunidad en venta en residencial jacaranda 1, lourdes colón, a solo 2 minutos del centro comercial el encuentro. esta acogedora propiedad de 2 niveles cuenta con 128 m² de ...",150000,128.0,3,2,2,0,13.707793,-89.3487791
san salvador," vendo casa de un solo nivel colonia satelite, en privado","vendo casa de un solo nivel colonia satelite , en privado zona hospital militar zona de gran plusvalia, seguridad ,con varias vias de acceso 262.90 v2 de terreno 154.51 mt2 ...",235000,102.67469879518072,3,3,2,0,13.6929403,-89.2181911
san salvador, en venta apartamento con inquilino en puerta del alma,"bienvenido a esta exclusiva oportunidad de adquirir un apartamento excepcional en puerta del alma, una ubicación privilegiada que ofrece una combinación única de comodidad, elegancia ...",369000,110.0,2,2,2,0,13.6929403,-89.2181911
chalchuapa, venta casas complejo urbano san francisco chalchuapa,"codigo 364c – casas renovadas como nuevas a estrenar se venden en complejo urbano san francisco en chalchuapa. tiene 5 metros de frente por 12 de largo, 2 habitaciones, sala amplia, ...",27000,102.67469879518072,2,1,1,0,13.9896097,-89.6769193
santa ana, venta casa en san antonio pajonal santa ana,"codigo – 365c – venta de casa en san antonio pajonal, parcelación españa i, santa ana. terreno de 205 metros cuadrados con figura trapezoidal, área de construcción es de 165.80 ...",70000,205.0,3,2,1,0,13.9778279,-89.56391190000001
santa ana, venta casa colonia el mora santa ana,"codigo 317 c - bonita casa grande de 540.12 metros igual a 772.80 varas cuadradas. casa de tres niveles, ubicada en carretera antigua a san salvador, col. el mora. ideal para familia ...",285000,500.0,6,2,3,1,13.9778279,-89.56391190000001
santa ana, venta- casa nueva en col. santa marina- unidas- santa ana,"código 340 c - casa de 120 metros recién construida ubicada en colonia santa marina, unidas, a 3 cuadras de parada de bus de ruta 4, sus medias son de 8 metros de ancho x 15 metros ...",40000,102.67469879518072,2,1,1,0,13.9778279,-89.56391190000001
san salvador, venta de apartamento colonia escalón,"torre el mirador oportunidad de compra se vende apartamento bastante remodelado $210 mil dolares, línea blanca (si se necesitan muebles, se puede negociar) dos habitaciones amplias el ...",210000,130.0,2,1,3,0,13.6929403,-89.2181911
santa ana, vendo bonita casa colonia privada,vendo bonita casa en colonia privada 4 cuartos cocina sala en muy buen lugar serca de univercidad nacional santa ana 65,65000,102.67469879518072,4,1,2,0,13.9778279,-89.56391190000001
san salvador, vendo apartamento en torre luceiro ii / colonia escalón / san salvador,vendo apartamento en torre luceiro ii / colonia escalón / san salvador..................... datos generales: ................... - 3 habitaciones: habitación principal amplia con ...,325000,105.0,3,2,3,0,13.6929403,-89.2181911
chalchuapa, venta casas colonia san francisco chalchuapa,"codigo 364c – casas renovadas como nuevas a estrenar se venden en complejo urbano san francisco en chalchuapa. tiene 5 metros de frente por 12 de largo, 2 habitaciones, sala amplia, ...",27000,102.67469879518072,2,1,1,0,13.9896097,-89.6769193
colón, vendo casa en lourdes colón con financiamiento,"casa de 2 cuartos, 1 baño y patio grande. ojo: no posee cochera. la casa queda atrás de vidrí de lourdes, está a 5 mins de la carretera en carro y 15 mins caminando. si no le gusta ...",75000,102.67469879518072,2,1,1,0,13.707793,-89.3487791
la paz, venta apartamento costa del sol la paz,"costa real, costa del sol, la paz sala comedor terraza 4 habitaciones c/u con su baño baño social vista al mar área 230 m2 precio de venta: $650,000.00 poco negociable mayor ...",650000,230.0,4,2,5,0,13.495364,-88.9796776
sonsonate, apaneca: se vende cabaña de 2 pisos en residencial privado,"esta hermosa cabaña se ubica en una residencial privada en palo verde, a solo minutos del pueblo de apaneca . esta ubicación se destaca por estar rodeada de montañas y naturaleza ...",182000,203.0,2,2,2,0,13.7099653,-89.7286147
la libertad, hermosa casa en construcción nuevo proyecto la libertad,"casa en venta con vista al mar y una ubicación excepcional frente a residencial isla san blas. con una distribución inteligente en dos niveles, terreno de 686.78 varas cuadradas, ...",461997,687.0,3,2,1,1,13.6817661,-89.3606298
santa tecla," se vende casa en residencial palmira, santa tecla","se vende residencia en palmira, santa tecla. terreno: 1700v2 - área de construcción 750m2, ubicación exclusiva de esquina. 2 plantas, estacionamiento para 4 carros, jacuzzi, 4 ...",1100000,750.0,4,4,4,1,13.6757837,-89.2894733
la libertad, en venta casa en cumbres de cuscatlan “no privado”,¡bienvenido a esta impresionante casa en venta en cumbres de cuscatlán! esta propiedad ofrece una experiencia de vida excepcional con todas las comodidades que podrías desear. ...,625000,450.0,3,2,3,1,13.6817661,-89.3606298
zaragoza," casa brisas de las mercedes $285,000","se vende linda casa entre naturaleza residencial brisas de las mercedes, zaragoza 972.94v2 / 680m2 precio: $285,000 poco neg lindo jardín con árboles frutales cochera no ...",285000,680.0,3,2,3,1,13.5860809,-89.2918473
san juan opico, linda casa en ciudad versailles,"hermosa vivienda. lista para habitar residencial versailles, villa burdeos la casa tiene *3 cuartos *garaje techado *rejas en jardín interior y patio trasero *ventilador de techo ...",55000,102.67469879518072,3,1,1,0,13.8758656,-89.3582599
san salvador, condominio torre maya," torre maya ¡reserva tu ubicación en la zona más alta de colonia escalón! 2 elevadores zonas verdes (pet friendly) caseta de vigilancia. portón de acceso controlado gimnacio, ...",283000,106.0,3,2,2,0,13.6929403,-89.2181911
antiguo cuscatlán," vendo casa en cumbres de la esmeralda, fuera de la pluma ( no privado)","vendo casa en cumbres de cuscatlan , zona no privada pero con caseta de vigilante 388.14 mt2 de construcción 804.02 v2 casa de dos niveles 1 nivel vestíbulo , 2 bodegas ...",590000,388.0,3,6,3,1,13.6640938,-89.25147179999999
santa tecla, vendo hermosa casa carretera al volcan de san salvador (boqueron),"vendo casa espectacular en calle al volcan de san salvador 4,237.99 v2 300.04 mt2 vista espectacular a san salvador sala comedor cocina habitacion principal con baño completo ...",900000,300.0,3,6,4,0,13.6757837,-89.2894733
san salvador, casa en venta en escalon sobre calle ambrogui,"está ubicada en una zona privilegiada en escalón parte alta cerca de embajada de cuba , y puede ser para uso residencial o para oficina . cuenta con: - cochera para 3 vehículos con ...",465000,309.0,3,3,4,0,13.6929403,-89.2181911
san salvador, hermosa casa en colonia escalón parte alta,muy linda con buen mantenimiento ventilada e iluminada muchos detalles espacios amplios jardín a la entrada vestíbulo sala recibidora baño social estudio o gym sala principal ...,600000,467.0,3,3,3,1,13.6929403,-89.2181911
santa ana, casa en ciudad paraiso 1 santa ana de contado y condiciones actuales, * se vende casa en las condiciones actuales  * - sala - comedor - cocina - 2 cuartos - 1 baño - patio encementado con pila - área de 50 metros2 * * * de contado * * * *no fsv ...,29000,102.67469879518072,2,1,1,0,13.9778279,-89.56391190000001
san salvador, se vende casa en colonia san benito,"remodelada residencia en condominio mansion de las magnolias, en colonia san benito. área del terreno es de 415.32 v2 y tiene 330.00 m2 de construcción primer nivel: cochera, sala, ...",650000,330.0,4,4,5,0,13.6929403,-89.2181911
antiguo cuscatlán, venta casa cumbres de cuscatlan antiguo cuscatlan,644v2 495 m2 dentro de pluma 4 dormitorios con baño y aire acondicionado sala familiar estudio con baño terrazas cuarto de linos cochera 6 vehículos cuarto para motorista cocina ...,645000,495.0,4,3,7,1,13.6640938,-89.25147179999999
san salvador, condominio torre maya,"torre maya ¡reserva tu ubicación en la zona más alta de colonia escalón! 7ma calle poniente bis pasaje verde, col escalón, san salvador •2 elevadores zonas verdes (pet ...",283000,106.0,3,2,2,0,13.6929403,-89.2181911
sonsonate, casa de campo con amplio terreno e impresionantes vistas en los naranjos,"oportunidad de inversión en ecoturismo: casa de campo los naranjos, sonsonate, el salvador nos complace presentarles una extraordinaria oportunidad de inversión en el sector del ...",360000,175.0,2,2,2,0,13.7099653,-89.7286147
la libertad, tu apartamento en santa tecla !! - condominio alturas 900,tu mejor inversion el condominio consta de 11 niveles así: 8 niveles de apartamentos y 2 niveles de estacionamientos son 72 apartamentos ubicados un una de las zonas más bonitas de ...,218295,102.67469879518072,2,2,2,0,13.6817661,-89.3606298
antiguo cuscatlán, venta casa en palmira calle al puerto de la libertad,"ubicada en residencial privada y exclusiva que cuenta con casa club, seguridad las 24 horas, canchas de basquetbol, área social para eventos y bosque natural. terreno rectangular con ...",1200000,675.0,6,6,7,1,13.6640938,-89.25147179999999
la libertad," en venta casa eucalipto, tamanique, la libertad","bienvenido al retiro perfecto en medio de la naturaleza, donde la elegancia moderna se combina con la serenidad del bosque y una vista impresionante al mar. esta cautivadora residencia ...",295000,275.0,3,2,3,0,13.6817661,-89.3606298
san salvador, condominio lomas 500,lomas 500 maximiza tu inversión y aprovecha los precios más bajos en planos! características: 2 elevadores zona verde (pet friendly) caseta de vigilancia. portón de acceso ...,249000,102.67469879518072,3,2,2,0,13.6929403,-89.2181911
ahuachapán," apaneca centro, ruta de las flores","aprovecha la oportunidad de tener tu hogar en el bello pueblo de apaneca , ¡en el centro del pueblo más pintoresco de la ruta de las flores! cercano a la bella laguna verde de apaneca ...",145000,200.0,3,2,2,0,13.9259486,-89.84113819999999
san miguel, casa segunda etapa ciudad pacifica.,"casa muy bonita, con finos acabados. piso cerámica, recien encielada, lamparas, y luces led; un baño enchapado, 2 habitaciones, sala-comedor; cochera abierta para un vehículo. y ...",43000,102.67469879518072,2,1,1,0,13.4792922,-88.1779182
san miguel, propiedad 762mts2 a orilla de carretera hacia chapel,"terreno de 762 mts2 casa de 64 mts2 de construccion, consta de 2 dormitorios, cocina y sala, ducha, baño lavable, terreno con varios arboles frutales y horno artesanal. propiedad a ...",75000,762.0,3,3,1,1,13.4792922,-88.1779182
santa tecla, la mejor inversión en santa tecla,"en residencial el carmen, santa tecla, descubre con nosotros esta bonita residencia perfecta para tu inversión, con excelente distribución e iluminación natural, espacios amplios y ...",425000,237.0,3,3,5,0,13.6757837,-89.2894733
san salvador," en venta casa de 2 niveles en res. privado, colonia escalón, san salvador (zona alta)","en venta casa en res. privado, col. escalón (zona alta) de 2 niveles 377. 79v2 / 237.5 m2 venta: $355,000 todas las habitaciones están ubicadas en el 2do nivel 2 salas (ambas en 1ra ...",355000,238.0,3,4,3,0,13.6929403,-89.2181911
san salvador," se vende apartamento primer nivel en colonia escalón, ss.","casa tipo apartamento en venta en colonia escalón, cerca de hospital diagnóstico. distribución: tres habitaciones, terraza, dos baños, entrada completamente independiente, con área ...",265000,140.0,3,2,2,0,13.6929403,-89.2181911
san salvador, casa en venta en col. san benito.,casa en venta en col. san benito. área: 1508 v2 1054 m2 de construcción. amplió jardín. parqueo para 8 carros. la casa principal tiene 4 cuartos cada uno con su baño. sala ...,1600000,1054.0,4,8,4,2,13.6929403,-89.2181911
santa tecla," apartamentos en venta en alturas 900, santa tecla","alturas 900, la primera torre de apartamentos en la calle al boquerón, se presenta como un innovador referente para la vivienda juvenil con sus siete niveles y 84 unidades de diseño ...",218295,102.67469879518072,2,2,1,0,13.6757837,-89.2894733
la libertad," ciudad arce casa con terreno 3,595 v2","ciudad arce, antes de la ciudad viniendo de san salvador, en caserío el cafetalito, vendo amplio terreno plano de 3,595 varas cuadradas. con casa de ladrillo y corredor, agua potable y ...",38000,102.67469879518072,2,5,1,0,13.6817661,-89.3606298
santa ana, vendo preciosa casa en en lago de coatepeque a estrenar,vendo preciosa casa en en lago de coatepeque a estrenar 200 mts² de terreno 286 v² de terreno 3 habitaciones 1 baños sala comedor cocina con pantris parqueo para 5 vehículos zona de ...,95000,200.0,3,5,1,0,13.9778279,-89.56391190000001
mejicanos, se vende casa camino a mejicanos/ san salvador/ pasaje privado,se vende casa camino a mejicanos/ san salvador/ pasaje privado..............  296.64 v2 de terreno  141.87 metros construidos  1 planta  cochera p/2 ...,160000,141.0,3,2,1,0,13.7344714,-89.2179286
santa ana," venta casa grande carretera antigua col, el mora santa ana","codigo 317 c - bonita casa grande de 540.12 metros igual a 772.80 varas cuadradas. casa de tres niveles, ubicada en carretera antigua a san salvador, col. el mora. ideal para familia ...",285000,540.0,5,3,3,1,13.9778279,-89.56391190000001
ahuachapán, barra de santiago | terreno cerca de la playa con facilidad de pagos,"terreno en venta | ubicado en playa barra de santiago, ahuachapán. terreno con facilidad de pago. ubicado frente a la calle principal de la playa barra de santiago. medidas del ...",75000,575.0,4,5,2,1,13.9259486,-89.84113819999999
santa ana, venta casa carretera antigua salidad santa ana el congo,"codigo 317 c - bonita casa gran de 540.12 metros igual a 772.80 varas cuadradas. casa de tres niveles, ubicada en carretera antigua a san salvador, col. el mora. ideal para familia ...",285000,150.0,6,2,5,0,13.9778279,-89.56391190000001
ahuachapán, venta casa 585 metros el refugio ahuachapan,"(código - 176c) - casa con terreno grande en 3 lotes. tiene 13 metros de frente por 45 metros de largo para un total de 585 metros. la casa tiene 2 plantas con sala, comedor, ...",150000,500.0,4,2,2,1,13.9259486,-89.84113819999999
santa ana, venta casa con terreno en atiquizaya,"código 305 c- casa en venta ubicada en parcelacion san jose, calle al cerron blanco en canton izcaquilio, atiquizaya. con fácil acceso. la propiedad posee muro perimetral de ladrillo ...",90000,600.0,2,2,2,1,13.9778279,-89.56391190000001
san salvador, vendo casa ciudad delgado,"direccion: colonia medrano 1 canton plan del pino. ciudad delgado. parqueo para 6 vehiculos, 2 baños. 4 cuartos. pasaje privado. acceso a transporte colectivo. ruta #19. bus y ...",75000,400.0,4,6,2,1,13.6929403,-89.2181911
san salvador, propiedad en venta sobre 5ta calle poniente colonia escalon,"acceso a dos calles, sobre 5ta calle poniente y pasaje itsmania, colonia escalón, san salvador área de terreno: 2,542.99v2 área de construcción: 1,148.37m2 estacionamiento con ...",1200000,1148.0,6,6,6,2,13.6929403,-89.2181911
la libertad," en venta casa ""full amueblada"" en residencial atami, surfcity, la libertad",¡oportunidad única de inversión! descubre la manera perfecta de combinar el placer con la inversión. te presentamos una exclusiva oportunidad para adquirir una casa que no solo ...,370000,196.0,3,2,3,0,13.6817661,-89.3606298
san salvador, torre maya,"torre maya apartamentos en construcción col escalón, san salvador características: • 106 m² de construcción • habitacion principal con wolking closet y baño completo • ...",283000,106.0,3,2,2,0,13.6929403,-89.2181911
santa ana," vendo casa de pasaje en residencial ""san luis"", santa ana","bonita casa de pasaje en residencial ""san luis"", 3a. etapa, al costado sur del liceo ""san luis"", en bonito complejo de viviendas familiares. ventajas: * residencial con mucha ...",100000,130.0,4,1,2,0,13.9778279,-89.56391190000001
zaragoza, casa en venta en residencial miramar,"• casa de dos niveles • área de terreno de 331.69 v² • área de construccion de 165.65 m² • primer nivel: sala, comedor, cocina, baño social, dormitorio de servicio con ...",235000,200.0,3,2,3,0,13.5860809,-89.2918473
ahuachapán," casa en venta en el centro de ataco, ruta de las flores. para vivir, hotel o restaurante",*residencia en venta en ataco.* de reciente construcción en sistema mixto. para vivir y disfrutar la vida de pueblo o para negocio de hostelería y/o restauración. con más de 300 ...,550000,300.0,6,3,3,0,13.9259486,-89.84113819999999
nuevo cuscatlán, se vende casa grande en colonia escalon,"se vende casa y edificio : *1500 varas cuadradas, edificio 200 metros de construcción, cuenta con 2 salones, 6 espacios para oficina y recepción. *casa de 450 metros de construcción. ...",1500000,650.0,5,3,5,1,13.649671,-89.26810189999999
la unión," se vende casa en la unión, colonia santa fe","casa ubicada en la unión, desvió los mangos, colonia santa fe. la casa cuenta con : 3 baños 3 habitaciones área de servicio completa conexión de agua potable el terreno mide ...",135000,120.0,3,5,3,0,13.3323464,-87.8500644
la paz, amplia casa en venta en san pedro masahuat | cochera,"se vende casa grande de 2 plantas | ubicada en san pedro masahuat. dirección: barrio concepción, calle la joya, casa no. 2, frente escuela de educación parvularia ""cleotilde huezo ...",90000,215.0,4,4,2,0,13.495364,-88.9796776
la paz, casa en venta san luis talpa 2da. etapa,"se vende casa en san luis talpa 2da. etapa. cuenta con patio trasero y al frente, tiene espacio para ampliar o construir. ya cuenta con conexion de servicio de agua y energía ...",50000,220.0,3,1,1,0,13.495364,-88.9796776
ahuachapán, venta casa de campo en apaneca,"ubicada en un entorno natural exuberante, esta encantadora casa de campo ofrece una experiencia única para aquellos que buscan tranquilidad y conexión con la naturaleza. rodeada de ...",175000,1144.0,5,2,4,2,13.9259486,-89.84113819999999
san juan opico," casa a estrenar en san juan opico, la libertad","en venta casa nueva en san juan opico, a un paso del redondel claudia lars casa recién construida, de dos niveles, en la colonia óscar osorio, en san juan opico, la libertad, ...",130000,203.0,4,5,2,0,13.8758656,-89.3582599
quezaltepeque, casa grande en quezaltepeque,"en venta casa grande en quezaltepeque, a un paso de carretera a san juan opico muy cerca del redondel corinca, en colonia las crucitas, 1a avenida sur, quezaltepeque, la libertad. ...",92000,225.0,3,2,4,0,13.8263447,-89.270477
sonsonate, casa en residencial privada acrópolis sonsonate," , frente a centro comercial el encuentro 2 habitaciones sala, comedor cocina todos los servicios básicos seguridad privada 24/7 áreas comunes (piscina) ...",65000,210.0,2,2,1,0,13.7099653,-89.7286147
ahuachapán, propiedad de tres apartamentos a estrenar en ahuachapán,"en venta propiedad de tres apartamentos a estrenar, en ahuachapán inmueble dividido en tres apartamentos, ubicado en lotificación la florida, cantón ashapuco, ahuachapán. a 5 ...",70000,278.0,6,2,3,0,13.9259486,-89.84113819999999
chalatenango," exclusiva propiedad en un refugio unico en el corazon de la naturaleza en san ignacio, chalatenango","ubicada en el corazón de una de las zonas más privilegiadas y frescas del país, esta propiedad se erige como un oasis de tranquilidad y belleza natural. con un clima envidiablemente ...",1200000,584.0,1,10,1,1,14.0411955,-88.9395184
colón, hermosa casa en venta en residencial quintas de san agustin lourdes colon,"¡hermosa casa en venta en una exclusiva residencial de lourdes, colón! casa de 1 nivel contruida en un lote de 200 mts2 cuenta con: - parqueo techado para 2 vehículos +1 al ...",166000,133.0,3,2,2,0,13.707793,-89.3487791
colón, hermosa casa en venta en residencial jacarandas lourdes colon,casa de 2 niveles en una exclusiva residencial a 2 minutos de c.c el encuentro lourdes lista para habitar: 1° nivel: - cochera abierta para 2 vehículos +1 al frente - baño social ...,150000,120.0,4,2,3,0,13.707793,-89.3487791
la libertad, vendo casa ubicada en las piletas lourdes colon,vendo casa ubicada en las piletas lourdes colon 7 mts de frente 20 mts de largo 140 mts² de terreno 200 v² de terreno cuenta con -1 habitacion con a/c -1 baño completo ...,58000,140.0,1,3,1,0,13.6817661,-89.3606298
santa tecla, preciosa casa en venta en res. palmira.,casa en venta en res. palmira. casa preciosa construida en diferentes niveles que hacen que la casa sea muy abierta y con espacios muy amplios. área: 1612.27 v2. 900m2 de ...,1200000,900.0,4,6,5,2,13.6757837,-89.2894733
la libertad, vendo preciosa casa ubicada en nuevo lourdes poniente,vendo preciosa casa ubicada en nuevo lourdes poniente 80 mts² de terreno 115 v² de terreno cuenta con -2 habitaciones -1 baño -sala -comedor -cocina -jardin exterior ...,45000,102.67469879518072,2,2,1,0,13.6817661,-89.3606298
la libertad, vendo preciosa casa ubicada en villa lourdes,vendo preciosa casa ubicada en villa lourdes 70 mts² de terreno 100 v² de terreno cuenta con -3 habitaciones -1 baño -sala -comedor -cocina -pequeño jardin -casa de ...,35000,102.67469879518072,3,1,1,0,13.6817661,-89.3606298
san salvador, venta casa nueva en ahuachapan,"ubicada en ahuachapan elegante y funcional, recién construida 3 recamaras 2 baños recamara principal con su baño privado conexiones para lavadora y secadora sala amplia área ...",130000,228.0,3,3,4,0,13.6929403,-89.2181911
chalatenango," venta de casa de campo, la palma, chalatenango, el salvador, c.a.","vendemos casa de campo ! en el casco de la ciudad de la palma, chalatenango terreno de 9,490.92 varas de terreno, equivalentes a 6,633.29 metros de terreno en una casa de campo ...",275000,353.0,4,7,3,1,14.0411955,-88.9395184
la libertad, espectacular casa en venta residencial los manantiales,"espectacular casa en venta en residencial los manantiales, cuenta con un área de 1,403 varas cuadradas distribuidas en dos niveles, esta propiedad ofrece un estilo de vida de lujo y ...",625000,981.0,4,3,5,2,13.6817661,-89.3606298
zaragoza, vendo casa en villa bosque,dos niveles. primer nivel cochera techada para cuatro vehículos. cisterna amplia sala comedor independiente cocina amplia independiente área de servicio completo 2 bodeguitas baño ...,700000,500.0,4,4,3,1,13.5860809,-89.2918473
san salvador," venta de casa de una planta en miramar, la libertad",en venta casa de una planta en miramar: 393.47 varas 200 metros de construcción cochera no techada para 3 vehículos. sala comedor baño social terraza con bar jardín cocina área ...,240000,200.0,3,3,2,0,13.6929403,-89.2181911
san miguel," s/v casa nueva! en residencial riverside park, san miguel","se vende casa nueva en residencial riverside park, san miguel residencial privada, con seguridad las 24 horas posee: sala, comedor, cocina 3 dormitorios 2 baños 1 terraza techada ...",275000,420.0,3,2,3,1,13.4792922,-88.1779182
san salvador," venta de bonita casa en colonia miramonte, en privado","venta de bonita casa de 2 niveles en colonia miramonte , en privado residencial de tan solo 20 casas inmediaciones de colegio medico, colonia garcia flamenco, av. bernal , cuenta con ...",210000,160.0,4,1,3,0,13.6929403,-89.2181911
san salvador, vendo apartamento en san francisco,"apartamento cuenta con: 2 habitaciones con balcón y 2 baños 1 baño social amplia sala, comedor y terraza. cocina con despensa de almacenamiento área de servicio con fregadero. 2 ...",265000,115.0,2,2,2,0,13.6929403,-89.2181911
ahuachapán, terreno en venta | ubicado en playa barra de santiago,"terreno en venta | ubicado en playa barra de santiago, ahuachapán. terreno con facilidad de pago. ubicado frente a la calle principal de la playa barra de santiago. medidas del ...",75000,575.0,1,4,1,1,13.9259486,-89.84113819999999
santa tecla," venta de casa independiente en santa tecla, la libertad","casa de dos niveles en santa tecla, cerca de la alcaldía casa y zona apropiada para vivir o para negocio, cerca de el paseo del carmen, palacio municipal, colegios, clínicas y parque ...",415000,405.0,5,2,4,1,13.6757837,-89.2894733
mejicanos, alturas 900,tu mejor opcion para vivir en santa tecla el condominio consta de 11 niveles así: 8 niveles de apartamentos y 2 niveles de estacionamientos son 72 apartamentos ubicados un una de las ...,218295,102.67469879518072,2,2,2,0,13.7344714,-89.2179286
mejicanos, apartamentos maya,"ultimos apartamentos con jardin interior. ubicado a 2 cuadras de torre futura precios desde$283,000.00 cuotas desde $1,800 ingresos familiares min: $4,501.82",283000,106.0,3,2,2,0,13.7344714,-89.2179286
